D_TEMPORAL_0;D_TERRITORIO_0;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ
2019;2823;275092;Número de pensiones;38.0;A
2019;2825;5691;Número de pensiones;221.0;A
2019;2825;5692;Número de pensiones;963.0;A
2019;2825;5693;Número de pensiones;338.0;A
2019;2825;275092;Número de pensiones;60.0;A
2019;2826;5691;Número de pensiones;40.0;A
2019;2826;5692;Número de pensiones;133.0;A
2019;2826;5693;Número de pensiones;73.0;A
2019;2826;275092;Número de pensiones;18.0;A
2019;2827;5691;Número de pensiones;212.0;A
2019;2827;5692;Número de pensiones;1004.0;A
2019;2827;5693;Número de pensiones;500.0;A
2019;2827;275092;Número de pensiones;74.0;A
2019;2828;5691;Número de pensiones;33.0;A
2019;2828;5692;Número de pensiones;166.0;A
2019;2828;5693;Número de pensiones;79.0;A
2019;2828;275092;Número de pensiones;8.0;A
2019;2829;5691;Número de pensiones;41.0;A
2019;2829;5692;Número de pensiones;257.0;A
2019;2829;5693;Número de pensiones;127.0;A
2019;2829;275092;Número de pensiones;16.0;A
2019;2830;5691;Número de pensiones;29.0;A
2019;2830;5692;Número de pensiones;139.0;A
2019;2830;5693;Número de pensiones;52.0;A
2019;2830;275092;Número de pensiones;14.0;A
2019;2831;5691;Número de pensiones;26.0;A
2019;2831;5692;Número de pensiones;83.0;A
2019;2831;5693;Número de pensiones;54.0;A
2019;2831;275092;Número de pensiones;8.0;A
2019;2832;5691;Número de pensiones;59.0;A
2019;2832;5692;Número de pensiones;352.0;A
2019;2832;5693;Número de pensiones;131.0;A
2019;2832;275092;Número de pensiones;9.0;A
2019;2833;5691;Número de pensiones;108.0;A
2019;2833;5692;Número de pensiones;511.0;A
2019;2833;5693;Número de pensiones;190.0;A
2019;2833;275092;Número de pensiones;18.0;A
2019;2834;5691;Número de pensiones;45.0;A
2019;2834;5692;Número de pensiones;165.0;A
2019;2834;5693;Número de pensiones;95.0;A
2019;2834;275092;Número de pensiones;14.0;A
2019;2836;5691;Número de pensiones;31.0;A
2019;2836;5692;Número de pensiones;113.0;A
2019;2836;5693;Número de pensiones;31.0;A
2019;2836;275092;Número de pensiones;7.0;A
2019;2837;5691;Número de pensiones;106.0;A
2019;2837;5692;Número de pensiones;366.0;A
2019;2837;5693;Número de pensiones;152.0;A
2019;2837;275092;Número de pensiones;35.0;A
2019;2838;5691;Número de pensiones;108.0;A
2019;2838;5692;Número de pensiones;258.0;A
2019;2838;5693;Número de pensiones;162.0;A
2019;2838;275092;Número de pensiones;20.0;A
2019;2841;5691;Número de pensiones;20.0;A
2019;2841;5692;Número de pensiones;112.0;A
2019;2841;5693;Número de pensiones;35.0;A
2019;2841;275092;Número de pensiones;se;A
2019;2842;5691;Número de pensiones;11.0;A
2019;2842;5692;Número de pensiones;68.0;A
2019;2842;5693;Número de pensiones;34.0;A
2019;2842;275092;Número de pensiones;se;A
2019;2843;5691;Número de pensiones;41.0;A
2019;2843;5692;Número de pensiones;92.0;A
2019;2843;5693;Número de pensiones;40.0;A
2019;2843;275092;Número de pensiones;6.0;A
2019;2844;5691;Número de pensiones;218.0;A
2019;2844;5692;Número de pensiones;761.0;A
2019;2844;5693;Número de pensiones;353.0;A
2019;2844;275092;Número de pensiones;51.0;A
2019;2845;5691;Número de pensiones;97.0;A
2019;2845;5692;Número de pensiones;346.0;A
2019;2845;5693;Número de pensiones;139.0;A
2019;2845;275092;Número de pensiones;9.0;A
2019;2846;5691;Número de pensiones;88.0;A
2019;2846;5692;Número de pensiones;340.0;A
2019;2846;5693;Número de pensiones;191.0;A
2019;2846;275092;Número de pensiones;40.0;A
2019;2847;5691;Número de pensiones;71.0;A
2019;2847;5692;Número de pensiones;246.0;A
2019;2847;5693;Número de pensiones;123.0;A
2019;2847;275092;Número de pensiones;20.0;A
2019;2848;5691;Número de pensiones;33.0;A
2019;2848;5692;Número de pensiones;154.0;A
2019;2848;5693;Número de pensiones;70.0;A
2019;2848;275092;Número de pensiones;6.0;A
2019;2849;5691;Número de pensiones;95.0;A
2019;2849;5692;Número de pensiones;348.0;A
2019;2849;5693;Número de pensiones;140.0;A
2019;2849;275092;Número de pensiones;36.0;A
2019;2850;5691;Número de pensiones;2646.0;A
2019;2850;5692;Número de pensiones;12288.0;A
2019;2850;5693;Número de pensiones;5532.0;A
2019;2850;275092;Número de pensiones;1017.0;A
2019;2851;5691;Número de pensiones;146.0;A
2019;2851;5692;Número de pensiones;402.0;A
2019;2851;5693;Número de pensiones;171.0;A
2019;2851;275092;Número de pensiones;29.0;A
2019;2852;5691;Número de pensiones;35.0;A
2019;2852;5692;Número de pensiones;172.0;A
2019;2852;5693;Número de pensiones;114.0;A
2019;2852;275092;Número de pensiones;21.0;A
2019;2853;5691;Número de pensiones;550.0;A
2019;2853;5692;Número de pensiones;1251.0;A
2019;2853;5693;Número de pensiones;702.0;A
2019;2853;275092;Número de pensiones;132.0;A
2019;2839;5691;Número de pensiones;69.0;A
2019;2839;5692;Número de pensiones;316.0;A
2019;2839;5693;Número de pensiones;121.0;A
2019;2839;275092;Número de pensiones;18.0;A
2019;2854;5691;Número de pensiones;13.0;A
2019;2854;5692;Número de pensiones;82.0;A
2019;2854;5693;Número de pensiones;19.0;A
2019;2854;275092;Número de pensiones;6.0;A
2019;2855;5691;Número de pensiones;2177.0;A
2019;2855;5692;Número de pensiones;6250.0;A
2019;2855;5693;Número de pensiones;3280.0;A
2019;2855;275092;Número de pensiones;651.0;A
2019;2856;5691;Número de pensiones;143.0;A
2019;2856;5692;Número de pensiones;636.0;A
2019;2856;5693;Número de pensiones;225.0;A
2019;2856;275092;Número de pensiones;43.0;A
2019;2857;5691;Número de pensiones;30.0;A
2019;2857;5692;Número de pensiones;155.0;A
2019;2857;5693;Número de pensiones;65.0;A
2019;2857;275092;Número de pensiones;14.0;A
2019;2858;5691;Número de pensiones;297.0;A
2019;2858;5692;Número de pensiones;1168.0;A
2019;2858;5693;Número de pensiones;523.0;A
2019;2858;275092;Número de pensiones;89.0;A
2019;2859;5691;Número de pensiones;240.0;A
2019;2859;5692;Número de pensiones;1092.0;A
2019;2859;5693;Número de pensiones;427.0;A
2019;2859;275092;Número de pensiones;69.0;A
2019;2860;5691;Número de pensiones;833.0;A
2019;2860;5692;Número de pensiones;2707.0;A
2019;2860;5693;Número de pensiones;1308.0;A
2019;2860;275092;Número de pensiones;213.0;A
2019;2861;5691;Número de pensiones;318.0;A
2019;2861;5692;Número de pensiones;803.0;A
2019;2861;5693;Número de pensiones;434.0;A
2019;2861;275092;Número de pensiones;101.0;A
2019;2862;5691;Número de pensiones;84.0;A
2019;2862;5692;Número de pensiones;268.0;A
2019;2862;5693;Número de pensiones;121.0;A
2019;2862;275092;Número de pensiones;15.0;A
2019;2863;5691;Número de pensiones;176.0;A
2019;2863;5692;Número de pensiones;581.0;A
2019;2863;5693;Número de pensiones;336.0;A
2019;2863;275092;Número de pensiones;52.0;A
2019;2864;5691;Número de pensiones;60.0;A
2019;2864;5692;Número de pensiones;377.0;A
2019;2864;5693;Número de pensiones;165.0;A
2019;2864;275092;Número de pensiones;15.0;A
2019;2865;5691;Número de pensiones;83.0;A
2019;2865;5692;Número de pensiones;280.0;A
2019;2865;5693;Número de pensiones;128.0;A
2019;2865;275092;Número de pensiones;33.0;A
2019;2866;5691;Número de pensiones;205.0;A
2019;2866;5692;Número de pensiones;796.0;A
2019;2866;5693;Número de pensiones;325.0;A
2019;2866;275092;Número de pensiones;53.0;A
2019;2867;5691;Número de pensiones;98.0;A
2019;2867;5692;Número de pensiones;372.0;A
2019;2867;5693;Número de pensiones;198.0;A
2019;2867;275092;Número de pensiones;23.0;A
2019;2869;5691;Número de pensiones;165.0;A
2019;2869;5692;Número de pensiones;1061.0;A
2019;2869;5693;Número de pensiones;414.0;A
2019;2869;275092;Número de pensiones;55.0;A
2019;2870;5691;Número de pensiones;214.0;A
2019;2870;5692;Número de pensiones;696.0;A
2019;2870;5693;Número de pensiones;335.0;A
2019;2870;275092;Número de pensiones;46.0;A
2019;2871;5691;Número de pensiones;61.0;A
2019;2871;5692;Número de pensiones;288.0;A
2019;2871;5693;Número de pensiones;132.0;A
2019;2871;275092;Número de pensiones;33.0;A
2019;2872;5691;Número de pensiones;79.0;A
2019;2872;5692;Número de pensiones;334.0;A
2019;2872;5693;Número de pensiones;167.0;A
2019;2872;275092;Número de pensiones;27.0;A
2019;2873;5691;Número de pensiones;197.0;A
2019;2873;5692;Número de pensiones;852.0;A
2019;2873;5693;Número de pensiones;394.0;A
2019;2873;275092;Número de pensiones;52.0;A
2019;2874;5691;Número de pensiones;146.0;A
2019;2874;5692;Número de pensiones;405.0;A
2019;2874;5693;Número de pensiones;206.0;A
2019;2874;275092;Número de pensiones;33.0;A
2019;2875;5691;Número de pensiones;107.0;A
2019;2875;5692;Número de pensiones;465.0;A
2019;2875;5693;Número de pensiones;255.0;A
2019;2875;275092;Número de pensiones;59.0;A
2019;2876;5691;Número de pensiones;40.0;A
2019;2876;5692;Número de pensiones;101.0;A
2019;2876;5693;Número de pensiones;69.0;A
2019;2876;275092;Número de pensiones;10.0;A
2019;2877;5691;Número de pensiones;31.0;A
2019;2877;5692;Número de pensiones;155.0;A
2019;2877;5693;Número de pensiones;54.0;A
2019;2877;275092;Número de pensiones;9.0;A
2019;2906;5691;Número de pensiones;157.0;A
2019;2906;5692;Número de pensiones;589.0;A
2019;2906;5693;Número de pensiones;230.0;A
2019;2906;275092;Número de pensiones;48.0;A
2019;2879;5691;Número de pensiones;142.0;A
2019;2879;5692;Número de pensiones;495.0;A
2019;2879;5693;Número de pensiones;273.0;A
2019;2879;275092;Número de pensiones;41.0;A
2019;2880;5691;Número de pensiones;103.0;A
2019;2880;5692;Número de pensiones;357.0;A
2019;2880;5693;Número de pensiones;159.0;A
2019;2880;275092;Número de pensiones;23.0;A
2019;2881;5691;Número de pensiones;69.0;A
2019;2881;5692;Número de pensiones;322.0;A
2019;2881;5693;Número de pensiones;155.0;A
2019;2881;275092;Número de pensiones;31.0;A
2019;2882;5691;Número de pensiones;86.0;A
2019;2882;5692;Número de pensiones;363.0;A
2019;2882;5693;Número de pensiones;173.0;A
2019;2882;275092;Número de pensiones;47.0;A
2019;2884;5691;Número de pensiones;47.0;A
2019;2884;5692;Número de pensiones;162.0;A
2019;2884;5693;Número de pensiones;97.0;A
2019;2884;275092;Número de pensiones;16.0;A
2019;2885;5691;Número de pensiones;131.0;A
2019;2885;5692;Número de pensiones;419.0;A
2019;2885;5693;Número de pensiones;160.0;A
2019;2885;275092;Número de pensiones;28.0;A
2019;2887;5691;Número de pensiones;407.0;A
2019;2887;5692;Número de pensiones;1615.0;A
2019;2887;5693;Número de pensiones;732.0;A
2019;2887;275092;Número de pensiones;147.0;A
2019;2888;5691;Número de pensiones;470.0;A
2019;2888;5692;Número de pensiones;1602.0;A
2019;2888;5693;Número de pensiones;749.0;A
2019;2888;275092;Número de pensiones;150.0;A
2019;2889;5691;Número de pensiones;243.0;A
2019;2889;5692;Número de pensiones;881.0;A
2019;2889;5693;Número de pensiones;509.0;A
2019;2889;275092;Número de pensiones;83.0;A
2019;2891;5691;Número de pensiones;39.0;A
2019;2891;5692;Número de pensiones;208.0;A
2019;2891;5693;Número de pensiones;127.0;A
2019;2891;275092;Número de pensiones;15.0;A
2019;2892;5691;Número de pensiones;35.0;A
2019;2892;5692;Número de pensiones;114.0;A
2019;2892;5693;Número de pensiones;63.0;A
2019;2892;275092;Número de pensiones;11.0;A
2019;2893;5691;Número de pensiones;776.0;A
2019;2893;5692;Número de pensiones;3506.0;A
2019;2893;5693;Número de pensiones;1750.0;A
2019;2893;275092;Número de pensiones;310.0;A
2019;2894;5691;Número de pensiones;116.0;A
2019;2894;5692;Número de pensiones;608.0;A
2019;2894;5693;Número de pensiones;253.0;A
2019;2894;275092;Número de pensiones;32.0;A
2019;2895;5691;Número de pensiones;212.0;A
2019;2895;5692;Número de pensiones;541.0;A
2019;2895;5693;Número de pensiones;301.0;A
2019;2895;275092;Número de pensiones;48.0;A
2019;2896;5691;Número de pensiones;345.0;A
2019;2896;5692;Número de pensiones;1334.0;A
2019;2896;5693;Número de pensiones;709.0;A
2019;2896;275092;Número de pensiones;128.0;A
2019;2897;5691;Número de pensiones;144.0;A
2019;2897;5692;Número de pensiones;356.0;A
2019;2897;5693;Número de pensiones;219.0;A
2019;2897;275092;Número de pensiones;34.0;A
2019;2898;5691;Número de pensiones;298.0;A
2019;2898;5692;Número de pensiones;966.0;A
2019;2898;5693;Número de pensiones;502.0;A
2019;2898;275092;Número de pensiones;95.0;A
2019;2899;5691;Número de pensiones;31.0;A
2019;2899;5692;Número de pensiones;165.0;A
2019;2899;5693;Número de pensiones;72.0;A
2019;2899;275092;Número de pensiones;8.0;A
2019;2900;5691;Número de pensiones;189.0;A
2019;2900;5692;Número de pensiones;754.0;A
2019;2900;5693;Número de pensiones;281.0;A
2019;2900;275092;Número de pensiones;50.0;A
2019;2902;5691;Número de pensiones;15.0;A
2019;2902;5692;Número de pensiones;95.0;A
2019;2902;5693;Número de pensiones;40.0;A
2019;2902;275092;Número de pensiones;9.0;A
2019;2905;5691;Número de pensiones;193.0;A
2019;2905;5692;Número de pensiones;581.0;A
2019;2905;5693;Número de pensiones;233.0;A
2019;2905;275092;Número de pensiones;49.0;A
2019;3023;5691;Número de pensiones;30915.0;A
2019;3023;5692;Número de pensiones;158159.0;A
2019;3023;5693;Número de pensiones;65451.0;A
2019;3023;275092;Número de pensiones;13946.0;A
2019;2912;5691;Número de pensiones;159.0;A
2019;2912;5692;Número de pensiones;742.0;A
2019;2912;5693;Número de pensiones;275.0;A
2019;2912;275092;Número de pensiones;47.0;A
2019;2913;5691;Número de pensiones;45.0;A
2019;2913;5692;Número de pensiones;273.0;A
2019;2913;5693;Número de pensiones;93.0;A
2019;2913;275092;Número de pensiones;19.0;A
2019;2914;5691;Número de pensiones;26.0;A
2019;2914;5692;Número de pensiones;248.0;A
2019;2914;5693;Número de pensiones;104.0;A
2019;2914;275092;Número de pensiones;21.0;A
2019;2915;5691;Número de pensiones;7.0;A
2019;2915;5692;Número de pensiones;69.0;A
2019;2915;5693;Número de pensiones;27.0;A
2019;2915;275092;Número de pensiones;se;A
2019;2916;5691;Número de pensiones;138.0;A
2019;2916;5692;Número de pensiones;770.0;A
2019;2916;5693;Número de pensiones;277.0;A
2019;2916;275092;Número de pensiones;60.0;A
2019;2917;5691;Número de pensiones;25.0;A
2019;2917;5692;Número de pensiones;115.0;A
2019;2917;5693;Número de pensiones;41.0;A
2019;2917;275092;Número de pensiones;8.0;A
2019;2918;5691;Número de pensiones;779.0;A
2019;2918;5692;Número de pensiones;3085.0;A
2019;2918;5693;Número de pensiones;1130.0;A
2019;2918;275092;Número de pensiones;287.0;A
2019;2919;5691;Número de pensiones;499.0;A
2019;2919;5692;Número de pensiones;1737.0;A
2019;2919;5693;Número de pensiones;866.0;A
2019;2919;275092;Número de pensiones;204.0;A
2019;2920;5691;Número de pensiones;47.0;A
2019;2920;5692;Número de pensiones;346.0;A
2019;2920;5693;Número de pensiones;103.0;A
2019;2920;275092;Número de pensiones;25.0;A
2019;2921;5691;Número de pensiones;62.0;A
2019;2921;5692;Número de pensiones;331.0;A
2019;2921;5693;Número de pensiones;136.0;A
2019;2921;275092;Número de pensiones;20.0;A
2019;2922;5691;Número de pensiones;109.0;A
2019;2922;5692;Número de pensiones;410.0;A
2019;2922;5693;Número de pensiones;179.0;A
2019;2922;275092;Número de pensiones;41.0;A
2019;2923;5691;Número de pensiones;378.0;A
2019;2923;5692;Número de pensiones;1520.0;A
2019;2923;5693;Número de pensiones;736.0;A
2019;2923;275092;Número de pensiones;173.0;A
2019;2924;5691;Número de pensiones;69.0;A
2019;2924;5692;Número de pensiones;268.0;A
2019;2924;5693;Número de pensiones;130.0;A
2019;2924;275092;Número de pensiones;26.0;A
2019;2925;5691;Número de pensiones;7.0;A
2019;2925;5692;Número de pensiones;54.0;A
2019;2925;5693;Número de pensiones;25.0;A
2019;2925;275092;Número de pensiones;se;A
2019;2926;5691;Número de pensiones;972.0;A
2019;2926;5692;Número de pensiones;4725.0;A
2019;2926;5693;Número de pensiones;2034.0;A
2019;2926;275092;Número de pensiones;414.0;A
2019;2927;5691;Número de pensiones;16.0;A
2019;2927;5692;Número de pensiones;48.0;A
2019;2927;5693;Número de pensiones;29.0;A
2019;2927;275092;Número de pensiones;8.0;A
2019;2928;5691;Número de pensiones;196.0;A
2019;2928;5692;Número de pensiones;1212.0;A
2019;2928;5693;Número de pensiones;503.0;A
2019;2928;275092;Número de pensiones;84.0;A
2019;2929;5691;Número de pensiones;75.0;A
2019;2929;5692;Número de pensiones;383.0;A
2019;2929;5693;Número de pensiones;162.0;A
2019;2929;275092;Número de pensiones;30.0;A
2019;2930;5691;Número de pensiones;38.0;A
2019;2930;5692;Número de pensiones;227.0;A
2019;2930;5693;Número de pensiones;73.0;A
2019;2930;275092;Número de pensiones;11.0;A
2019;2931;5691;Número de pensiones;89.0;A
2019;2931;5692;Número de pensiones;544.0;A
2019;2931;5693;Número de pensiones;224.0;A
2019;2931;275092;Número de pensiones;55.0;A
2019;2932;5691;Número de pensiones;se;A
2019;2932;5692;Número de pensiones;20.0;A
2019;2932;5693;Número de pensiones;11.0;A
2019;2932;275092;Número de pensiones;;A
2019;2933;5691;Número de pensiones;se;A
2019;2933;5692;Número de pensiones;26.0;A
2019;2933;5693;Número de pensiones;19.0;A
2019;2933;275092;Número de pensiones;se;A
2019;2934;5691;Número de pensiones;21.0;A
2019;2934;5692;Número de pensiones;237.0;A
2019;2934;5693;Número de pensiones;69.0;A
2019;2934;275092;Número de pensiones;11.0;A
2019;2935;5691;Número de pensiones;15.0;A
2019;2935;5692;Número de pensiones;61.0;A
2019;2935;5693;Número de pensiones;22.0;A
2019;2935;275092;Número de pensiones;5.0;A
2019;2936;5691;Número de pensiones;970.0;A
2019;2936;5692;Número de pensiones;5132.0;A
2019;2936;5693;Número de pensiones;1714.0;A
2019;2936;275092;Número de pensiones;362.0;A
2019;2937;5691;Número de pensiones;42.0;A
2019;2937;5692;Número de pensiones;255.0;A
2019;2937;5693;Número de pensiones;115.0;A
2019;2937;275092;Número de pensiones;16.0;A
2019;2938;5691;Número de pensiones;114.0;A
2019;2938;5692;Número de pensiones;365.0;A
2019;2938;5693;Número de pensiones;176.0;A
2019;2938;275092;Número de pensiones;26.0;A
2019;2939;5691;Número de pensiones;31.0;A
2019;2939;5692;Número de pensiones;215.0;A
2019;2939;5693;Número de pensiones;81.0;A
2019;2939;275092;Número de pensiones;17.0;A
2019;2940;5691;Número de pensiones;12.0;A
2019;2940;5692;Número de pensiones;68.0;A
2019;2940;5693;Número de pensiones;36.0;A
2019;2940;275092;Número de pensiones;se;A
2019;2941;5691;Número de pensiones;23.0;A
2019;2941;5692;Número de pensiones;203.0;A
2019;2941;5693;Número de pensiones;57.0;A
2019;2941;275092;Número de pensiones;se;A
2019;2942;5691;Número de pensiones;65.0;A
2019;2942;5692;Número de pensiones;298.0;A
2019;2942;5693;Número de pensiones;105.0;A
2019;2942;275092;Número de pensiones;30.0;A
2019;2943;5691;Número de pensiones;267.0;A
