D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;D_RESITUR_0;INDICATOR;OBS_VALUE;FREQ
40123;2352;62145;2013;55565;Pernoctaciones;13194.0;A
40123;2352;62145;2013;55697;Pernoctaciones;3169.32;A
40123;2352;62145;2012;55698;Pernoctaciones;12068.91;A
40123;2352;62145;2012;55565;Pernoctaciones;10198.04;A
40123;2352;62145;2012;55697;Pernoctaciones;1870.87;A
40123;2352;62145;2011;55698;Pernoctaciones;12416.28;A
40123;2352;62145;2011;55565;Pernoctaciones;10384.63;A
40123;2352;62145;2011;55697;Pernoctaciones;2031.65;A
40123;2352;62145;2010;55698;Pernoctaciones;30622.13;A
40123;2352;62145;2010;55565;Pernoctaciones;22203.37;A
40123;2352;62145;2010;55697;Pernoctaciones;8418.76;A
40123;2352;62145;2009;55698;Pernoctaciones;39321.65;A
40123;2352;62145;2009;55565;Pernoctaciones;27223.19;A
40123;2352;62145;2009;55697;Pernoctaciones;12098.46;A
40123;2352;62145;2008;55698;Pernoctaciones;45467.93;A
40123;2352;62145;2008;55565;Pernoctaciones;29489.05;A
40123;2352;62145;2008;55697;Pernoctaciones;15978.88;A
40123;2352;264450;2020;55698;Pernoctaciones;65589.302631228;A
40123;2352;264450;2020;55565;Pernoctaciones;58834.407284238;A
40123;2352;264450;2020;55697;Pernoctaciones;6754.89534699;A
40123;2352;264450;2019;55698;Pernoctaciones;113714.42857143;A
40123;2352;264450;2019;55565;Pernoctaciones;92799.714285715;A
40123;2352;264450;2019;55697;Pernoctaciones;20914.714285715;A
40123;2352;264450;2018;55698;Pernoctaciones;118066.85714318;A
40123;2352;264450;2018;55565;Pernoctaciones;93751.428571606;A
40123;2352;264450;2018;55697;Pernoctaciones;24315.428571574;A
40123;2352;264450;2017;55698;Pernoctaciones;112065.147861759;A
40123;2352;264450;2017;55565;Pernoctaciones;95931.657515897;A
40123;2352;264450;2017;55697;Pernoctaciones;16133.490345862;A
40123;2352;264450;2016;55698;Pernoctaciones;107755.28571378;A
40123;2352;264450;2016;55565;Pernoctaciones;90490.571428146;A
40123;2352;264450;2016;55697;Pernoctaciones;17264.714285634;A
40123;2352;264450;2015;55698;Pernoctaciones;89202.17959262;A
40123;2352;264450;2015;55565;Pernoctaciones;75591.946939529;A
40123;2352;264450;2015;55697;Pernoctaciones;13610.232653091;A
40123;2352;264450;2014;55698;Pernoctaciones;79188.142857108;A
40123;2352;264450;2014;55565;Pernoctaciones;68945.285714345;A
40123;2352;264450;2014;55697;Pernoctaciones;10242.857142763;A
40123;2352;264450;2013;55698;Pernoctaciones;75885.45;A
40123;2352;264450;2013;55565;Pernoctaciones;64824.1;A
40123;2352;264450;2013;55697;Pernoctaciones;11061.35;A
40123;2352;264450;2012;55698;Pernoctaciones;73106.97;A
40123;2352;264450;2012;55565;Pernoctaciones;63354.53;A
40123;2352;264450;2012;55697;Pernoctaciones;9752.44;A
40123;2352;264450;2011;55698;Pernoctaciones;89141.99;A
40123;2352;264450;2011;55565;Pernoctaciones;75254.65;A
40123;2352;264450;2011;55697;Pernoctaciones;13887.34;A
40123;2352;264450;2010;55698;Pernoctaciones;92778.94;A
40123;2352;264450;2010;55565;Pernoctaciones;79888.9;A
40123;2352;264450;2010;55697;Pernoctaciones;12890.04;A
40123;2352;264450;2009;55698;Pernoctaciones;99373.73;A
40123;2352;264450;2009;55565;Pernoctaciones;85420.8;A
40123;2352;264450;2009;55697;Pernoctaciones;13952.93;A
40123;2352;264450;2008;55698;Pernoctaciones;120475.61;A
40123;2352;264450;2008;55565;Pernoctaciones;99970.86;A
40123;2352;264450;2008;55697;Pernoctaciones;20504.75;A
40123;2352;264449;2020;55698;Pernoctaciones;91878.732590304;A
40123;2352;264449;2020;55565;Pernoctaciones;79948.851211871;A
40123;2352;264449;2020;55697;Pernoctaciones;11929.881378433;A
40123;2352;264449;2019;55698;Pernoctaciones;144537.358514859;A
40123;2352;264449;2019;55565;Pernoctaciones;115172.265839731;A
40123;2352;264449;2019;55697;Pernoctaciones;29365.092675128;A
40123;2352;264449;2018;55698;Pernoctaciones;186091.464938814;A
40123;2352;264449;2018;55565;Pernoctaciones;147462.529454409;A
40123;2352;264449;2018;55697;Pernoctaciones;38628.935484405;A
40123;2352;264449;2017;55698;Pernoctaciones;195271.017038959;A
40123;2352;264449;2017;55565;Pernoctaciones;146408.41702479;A
40123;2352;264449;2017;55697;Pernoctaciones;48862.600014169;A
40123;2352;264449;2016;55698;Pernoctaciones;141513.508635058;A
40123;2352;264449;2016;55565;Pernoctaciones;106245.08923701;A
40123;2352;264449;2016;55697;Pernoctaciones;35268.419398048;A
40123;2352;264449;2015;55698;Pernoctaciones;137137.064106351;A
40123;2352;264449;2015;55565;Pernoctaciones;102173.49837497;A
40123;2352;264449;2015;55697;Pernoctaciones;34963.565731381;A
40123;2352;264449;2014;55698;Pernoctaciones;114743.195132959;A
40123;2352;264449;2014;55565;Pernoctaciones;90643.58230958;A
40123;2352;264449;2014;55697;Pernoctaciones;24099.612823379;A
40123;2352;264449;2013;55698;Pernoctaciones;72351.69;A
40123;2352;264449;2013;55565;Pernoctaciones;61661.68;A
40123;2352;264449;2013;55697;Pernoctaciones;10690.01;A
40123;2352;264449;2012;55698;Pernoctaciones;66534.17;A
40123;2352;264449;2012;55565;Pernoctaciones;60299.56;A
40123;2352;264449;2012;55697;Pernoctaciones;6234.61;A
40123;2352;264449;2011;55698;Pernoctaciones;104616.19;A
40123;2352;264449;2011;55565;Pernoctaciones;81366.09;A
40123;2352;264449;2011;55697;Pernoctaciones;23250.1;A
40123;2352;264449;2010;55698;Pernoctaciones;129097.02;A
40123;2352;264449;2010;55565;Pernoctaciones;103052.82;A
40123;2352;264449;2010;55697;Pernoctaciones;26044.2;A
40123;2352;264449;2009;55698;Pernoctaciones;153399.98;A
40123;2352;264449;2009;55565;Pernoctaciones;129205.49;A
40123;2352;264449;2009;55697;Pernoctaciones;24194.49;A
40123;2352;264449;2008;55698;Pernoctaciones;193670.36;A
40123;2352;264449;2008;55565;Pernoctaciones;156818.76;A
40123;2352;264449;2008;55697;Pernoctaciones;36851.6;A
40123;2352;62150;2020;55698;Pernoctaciones;2538.0;A
40123;2352;62150;2020;55565;Pernoctaciones;2408.0;A
40123;2352;62150;2020;55697;Pernoctaciones;130.0;A
40123;2352;62149;2020;55698;Pernoctaciones;1595405.208093399;A
40123;2352;62149;2020;55565;Pernoctaciones;1350199.417679927;A
40123;2352;62149;2020;55697;Pernoctaciones;245205.790413472;A
40123;2352;62149;2019;55698;Pernoctaciones;5405502.816589759;A
40123;2352;62149;2019;55565;Pernoctaciones;3760489.937944549;A
40123;2352;62149;2019;55697;Pernoctaciones;1645012.87864521;A
40123;2352;62149;2018;55698;Pernoctaciones;5570428.994690281;A
40123;2352;62149;2018;55565;Pernoctaciones;3789148.661975936;A
40123;2352;62149;2018;55697;Pernoctaciones;1781280.332714345;A
40123;2352;62149;2017;55698;Pernoctaciones;5552820.368558039;A
40123;2352;62149;2017;55565;Pernoctaciones;3625651.948767059;A
40123;2352;62149;2017;55697;Pernoctaciones;1927168.41979098;A
40123;2352;62149;2016;55698;Pernoctaciones;5515131.769219543;A
40123;2352;62149;2016;55565;Pernoctaciones;3816765.93851963;A
40123;2352;62149;2016;55697;Pernoctaciones;1698365.830699913;A
40123;2352;62149;2015;55698;Pernoctaciones;4809911.030603054;A
40123;2352;62149;2015;55565;Pernoctaciones;3583299.921764779;A
40123;2352;62149;2015;55697;Pernoctaciones;1226611.108838275;A
40123;2352;62149;2014;55698;Pernoctaciones;4581816.906664001;A
40123;2352;62149;2014;55565;Pernoctaciones;3378616.797938107;A
40123;2352;62149;2014;55697;Pernoctaciones;1203200.108725894;A
40123;2352;62149;2013;55698;Pernoctaciones;4413893.39;A
40123;2352;62149;2013;55565;Pernoctaciones;3232897.01;A
40123;2352;62149;2013;55697;Pernoctaciones;1180996.38;A
40123;2352;62149;2012;55698;Pernoctaciones;4105706.91;A
40123;2352;62149;2012;55565;Pernoctaciones;3223083.59;A
40123;2352;62149;2012;55697;Pernoctaciones;882623.32;A
40123;2352;62149;2011;55698;Pernoctaciones;4394407.89;A
40123;2352;62149;2011;55565;Pernoctaciones;3579159.94;A
40123;2352;62149;2011;55697;Pernoctaciones;815247.95;A
40123;2352;62149;2010;55698;Pernoctaciones;4568699.78;A
40123;2352;62149;2010;55565;Pernoctaciones;3859289.45;A
40123;2352;62149;2010;55697;Pernoctaciones;709410.33;A
40123;2352;62149;2009;55698;Pernoctaciones;4417121.95;A
40123;2352;62149;2009;55565;Pernoctaciones;3504524.75;A
40123;2352;62149;2009;55697;Pernoctaciones;912597.2;A
40123;2352;62149;2008;55698;Pernoctaciones;4915760.19;A
40123;2352;62149;2008;55565;Pernoctaciones;3711528.76;A
40123;2352;62149;2008;55697;Pernoctaciones;1204231.43;A
40123;2402;264447;2020;55698;Pernoctaciones;1751028.680652369;A
40123;2402;264447;2020;55565;Pernoctaciones;1382621.344909121;A
40123;2402;264447;2020;55697;Pernoctaciones;368407.335743248;A
40123;2402;264447;2019;55698;Pernoctaciones;5250661.028712984;A
40123;2402;264447;2019;55565;Pernoctaciones;2665259.146915027;A
40123;2402;264447;2019;55697;Pernoctaciones;2585401.881797957;A
40123;2402;264447;2018;55698;Pernoctaciones;5123966.174417688;A
40123;2402;264447;2018;55565;Pernoctaciones;2448658.54584599;A
40123;2402;264447;2018;55697;Pernoctaciones;2675307.628571698;A
40123;2402;264447;2017;55698;Pernoctaciones;5050389.686622752;A
40123;2402;264447;2017;55565;Pernoctaciones;2310606.43966253;A
40123;2402;264447;2017;55697;Pernoctaciones;2739783.246960222;A
40123;2402;264447;2016;55698;Pernoctaciones;4982963.696126494;A
40123;2402;264447;2016;55565;Pernoctaciones;2369596.37530638;A
40123;2402;264447;2016;55697;Pernoctaciones;2613367.320820114;A
40123;2402;264447;2015;55698;Pernoctaciones;4643417.990523983;A
40123;2402;264447;2015;55565;Pernoctaciones;2381608.89100241;A
40123;2402;264447;2015;55697;Pernoctaciones;2261809.099521573;A
40123;2402;264447;2014;55698;Pernoctaciones;4363622.390519119;A
40123;2402;264447;2014;55565;Pernoctaciones;2171217.15395376;A
40123;2402;264447;2014;55697;Pernoctaciones;2192405.236565359;A
40123;2402;264447;2013;55698;Pernoctaciones;4357155.16;A
40123;2402;264447;2013;55565;Pernoctaciones;2193117.5;A
40123;2402;264447;2013;55697;Pernoctaciones;2164037.66;A
40123;2402;264447;2012;55698;Pernoctaciones;4151782.8;A
40123;2402;264447;2012;55565;Pernoctaciones;2081479.99;A
40123;2402;264447;2012;55697;Pernoctaciones;2070302.81;A
40123;2402;264447;2011;55698;Pernoctaciones;4260862.39;A
40123;2402;264447;2011;55565;Pernoctaciones;2220666.69;A
40123;2402;264447;2011;55697;Pernoctaciones;2040195.7;A
40123;2402;264447;2010;55698;Pernoctaciones;4127103.81;A
40123;2402;264447;2010;55565;Pernoctaciones;2262702.46;A
40123;2402;264447;2010;55697;Pernoctaciones;1864401.35;A
40123;2402;264447;2009;55698;Pernoctaciones;4350699.42;A
40123;2402;264447;2009;55565;Pernoctaciones;2527919.17;A
40123;2402;264447;2009;55697;Pernoctaciones;1822780.25;A
40123;2402;264447;2008;55698;Pernoctaciones;4406431.97;A
40123;2402;264447;2008;55565;Pernoctaciones;2499408.72;A
40123;2402;264447;2008;55697;Pernoctaciones;1907023.25;A
40123;2402;264446;2020;55698;Pernoctaciones;578926.92970265;A
40123;2402;264446;2020;55565;Pernoctaciones;477395.958128955;A
40123;2402;264446;2020;55697;Pernoctaciones;101530.971573695;A
40123;2402;264446;2019;55698;Pernoctaciones;1300081.22120462;A
40123;2402;264446;2019;55565;Pernoctaciones;938105.613075896;A
40123;2402;264446;2019;55697;Pernoctaciones;361975.608128724;A
40123;2402;264446;2018;55698;Pernoctaciones;1239196.915151815;A
40123;2402;264446;2018;55565;Pernoctaciones;887120.0334171;A
40123;2402;264446;2018;55697;Pernoctaciones;352076.881734715;A
40123;2402;264446;2017;55698;Pernoctaciones;1245472.133666417;A
40123;2402;264446;2017;55565;Pernoctaciones;876271.6788652;A
40123;2402;264446;2017;55697;Pernoctaciones;369200.454801217;A
40123;2402;264446;2016;55698;Pernoctaciones;1231920.437997854;A
40123;2402;264446;2016;55565;Pernoctaciones;888139.10333793;A
40123;2402;264446;2016;55697;Pernoctaciones;343781.334659924;A
40123;2402;264446;2015;55698;Pernoctaciones;1135720.813686171;A
40123;2402;264446;2015;55565;Pernoctaciones;835525.2041356;A
40123;2402;264446;2015;55697;Pernoctaciones;300195.609550571;A
40123;2402;264446;2014;55698;Pernoctaciones;988561.888456411;A
40123;2402;264446;2014;55565;Pernoctaciones;736049.231335;A
40123;2402;264446;2014;55697;Pernoctaciones;252512.657121411;A
40123;2402;264446;2013;55698;Pernoctaciones;984028.83;A
40123;2402;264446;2013;55565;Pernoctaciones;722881.42;A
40123;2402;264446;2013;55697;Pernoctaciones;261147.41;A
40123;2402;264446;2012;55698;Pernoctaciones;1019983.25;A
40123;2402;264446;2012;55565;Pernoctaciones;733566.44;A
40123;2402;264446;2012;55697;Pernoctaciones;286416.81;A
40123;2402;264446;2011;55698;Pernoctaciones;1019858.07;A
40123;2402;264446;2011;55565;Pernoctaciones;725452.39;A
40123;2402;264446;2011;55697;Pernoctaciones;294405.68;A
40123;2402;264446;2010;55698;Pernoctaciones;997037.05;A
40123;2402;264446;2010;55565;Pernoctaciones;731019.44;A
40123;2402;264446;2010;55697;Pernoctaciones;266017.61;A
40123;2402;264446;2009;55698;Pernoctaciones;950302.94;A
40123;2402;264446;2009;55565;Pernoctaciones;709655.69;A
40123;2402;264446;2009;55697;Pernoctaciones;240647.25;A
40123;2402;264446;2008;55698;Pernoctaciones;985986.2;A
40123;2402;264446;2008;55565;Pernoctaciones;706586.02;A
40123;2402;264446;2008;55697;Pernoctaciones;279400.18;A
40123;2402;62148;2020;55698;Pernoctaciones;138574.546030771;A
40123;2402;62148;2020;55565;Pernoctaciones;112488.482023053;A
40123;2402;62148;2020;55697;Pernoctaciones;26086.064007718;A
40123;2402;62148;2019;55698;Pernoctaciones;291268.139245699;A
40123;2402;62148;2019;55565;Pernoctaciones;194012.870868466;A
40123;2402;62148;2019;55697;Pernoctaciones;97255.268377233;A
40123;2402;62148;2018;55698;Pernoctaciones;324545.849601835;A
40123;2402;62148;2018;55565;Pernoctaciones;201123.339326;A
40123;2402;62148;2018;55697;Pernoctaciones;123422.510275835;A
40123;2402;62148;2017;55698;Pernoctaciones;304090.28062678;A
40123;2402;62148;2017;55565;Pernoctaciones;209552.81048439;A
40123;2402;62148;2017;55697;Pernoctaciones;94537.47014239;A
40123;2402;62148;2016;55698;Pernoctaciones;276363.45333569;A
40123;2402;62148;2016;55565;Pernoctaciones;202840.77656135;A
40123;2402;62148;2016;55697;Pernoctaciones;73522.67677434;A
40123;2402;62148;2015;55698;Pernoctaciones;258015.29234004;A
40123;2402;62148;2015;55565;Pernoctaciones;191852.98590762;A
40123;2402;62148;2015;55697;Pernoctaciones;66162.30643242;A
40123;2402;62148;2014;55698;Pernoctaciones;215873.382609991;A
40123;2402;62148;2014;55565;Pernoctaciones;173529.03173365;A
40123;2402;62148;2014;55697;Pernoctaciones;42344.350876341;A
40123;2402;62148;2013;55698;Pernoctaciones;240293.65;A
40123;2402;62148;2013;55565;Pernoctaciones;167786.6;A
40123;2402;62148;2013;55697;Pernoctaciones;72507.05;A
40123;2402;62148;2012;55698;Pernoctaciones;299502.74;A
40123;2402;62148;2012;55565;Pernoctaciones;210529.8;A
40123;2402;62148;2012;55697;Pernoctaciones;88972.94;A
40123;2402;62148;2011;55698;Pernoctaciones;416689.46;A
40123;2402;62148;2011;55565;Pernoctaciones;281655.99;A
40123;2402;62148;2011;55697;Pernoctaciones;135033.47;A
40123;2402;62148;2010;55698;Pernoctaciones;379764.38;A
40123;2402;62148;2010;55565;Pernoctaciones;284041.04;A
40123;2402;62148;2010;55697;Pernoctaciones;95723.34;A
40123;2402;62148;2009;55698;Pernoctaciones;422399.33;A
40123;2402;62148;2009;55565;Pernoctaciones;315457.41;A
40123;2402;62148;2009;55697;Pernoctaciones;106941.92;A
40123;2402;62148;2008;55698;Pernoctaciones;415416.91;A
40123;2402;62148;2008;55565;Pernoctaciones;321557.72;A
40123;2402;62148;2008;55697;Pernoctaciones;93859.19;A
40123;2402;62145;2020;55698;Pernoctaciones;115772.579105962;A
40123;2402;62145;2020;55565;Pernoctaciones;95391.851101562;A
40123;2402;62145;2020;55697;Pernoctaciones;20380.7280044;A
40123;2402;62145;2019;55698;Pernoctaciones;211073.843025251;A
40123;2402;62145;2019;55565;Pernoctaciones;155945.469138117;A
40123;2402;62145;2019;55697;Pernoctaciones;55128.373887134;A
40123;2402;62145;2018;55698;Pernoctaciones;203813.793454473;A
40123;2402;62145;2018;55565;Pernoctaciones;150935.17905208;A
40123;2402;62145;2018;55697;Pernoctaciones;52878.614402393;A
40123;2402;62145;2017;55698;Pernoctaciones;189286.734266277;A
40123;2402;62145;2017;55565;Pernoctaciones;146347.86290926;A
40123;2402;62145;2017;55697;Pernoctaciones;42938.871357017;A
40123;2402;62145;2016;55698;Pernoctaciones;170071.051849743;A
40123;2402;62145;2016;55565;Pernoctaciones;117001.65842692;A
40123;2402;62145;2016;55697;Pernoctaciones;53069.393422823;A
40123;2402;62145;2015;55698;Pernoctaciones;202452.67927881;A
40123;2402;62145;2015;55565;Pernoctaciones;144896.45390704;A
40123;2402;62145;2015;55697;Pernoctaciones;57556.22537177;A
40123;2402;62145;2014;55698;Pernoctaciones;183181.672897992;A
40123;2402;62145;2014;55565;Pernoctaciones;132954.79429436;A
40123;2402;62145;2014;55697;Pernoctaciones;50226.878603632;A
40123;2402;62145;2013;55698;Pernoctaciones;164194.36;A
40123;2402;62145;2013;55565;Pernoctaciones;125072.49;A
40123;2402;62145;2013;55697;Pernoctaciones;39121.87;A
40123;2402;62145;2012;55698;Pernoctaciones;154073.46;A
40123;2402;62145;2012;55565;Pernoctaciones;112003.76;A
40123;2402;62145;2012;55697;Pernoctaciones;42069.7;A
40123;2402;62145;2011;55698;Pernoctaciones;152879.5;A
40123;2402;62145;2011;55565;Pernoctaciones;120036.27;A
40123;2402;62145;2011;55697;Pernoctaciones;32843.23;A
40123;2402;62145;2010;55698;Pernoctaciones;173782.47;A
40123;2402;62145;2010;55565;Pernoctaciones;130267.78;A
40123;2402;62145;2010;55697;Pernoctaciones;43514.69;A
40123;2402;62145;2009;55698;Pernoctaciones;162801.09;A
40123;2402;62145;2009;55565;Pernoctaciones;122548.77;A
40123;2402;62145;2009;55697;Pernoctaciones;40252.32;A
40123;2402;62145;2008;55698;Pernoctaciones;189281.35;A
40123;2402;62145;2008;55565;Pernoctaciones;127639.06;A
40123;2402;62145;2008;55697;Pernoctaciones;61642.29;A
40123;2402;264450;2020;55698;Pernoctaciones;141124.383553784;A
40123;2402;264450;2020;55565;Pernoctaciones;123121.958255583;A
40123;2402;264450;2020;55697;Pernoctaciones;18002.425298201;A
40123;2402;264450;2019;55698;Pernoctaciones;319937.657858968;A
40123;2402;264450;2019;55565;Pernoctaciones;220426.065122031;A
40123;2402;264450;2019;55697;Pernoctaciones;99511.592736937;A
40123;2402;264450;2018;55698;Pernoctaciones;285149.804508581;A
40123;2402;264450;2018;55565;Pernoctaciones;203314.79059671;A
40123;2402;264450;2018;55697;Pernoctaciones;81835.013911871;A
40123;2402;264450;2017;55698;Pernoctaciones;269504.592272214;A
40123;2402;264450;2017;55565;Pernoctaciones;194582.83768476;A
40123;2402;264450;2017;55697;Pernoctaciones;74921.754587454;A
40123;2402;264450;2016;55698;Pernoctaciones;231223.649930005;A
40123;2402;264450;2016;55565;Pernoctaciones;170115.82491801;A
40123;2402;264450;2016;55697;Pernoctaciones;61107.825011995;A
40123;2402;264450;2015;55698;Pernoctaciones;197401.26050633;A
40123;2402;264450;2015;55565;Pernoctaciones;166545.84196346;A
40123;2402;264450;2015;55697;Pernoctaciones;30855.41854287;A
40123;2402;264450;2014;55698;Pernoctaciones;209488.684850004;A
40123;2402;264450;2014;55565;Pernoctaciones;168811.54381868;A
40123;2402;264450;2014;55697;Pernoctaciones;40677.141031324;A
40123;2402;264450;2013;55698;Pernoctaciones;199502.54;A
40123;2402;264450;2013;55565;Pernoctaciones;153957.82;A
40123;2402;264450;2013;55697;Pernoctaciones;45544.72;A
40123;2402;264450;2012;55698;Pernoctaciones;215041.67;A
40123;2402;264450;2012;55565;Pernoctaciones;156450.94;A
40123;2402;264450;2012;55697;Pernoctaciones;58590.73;A
40123;2402;264450;2011;55698;Pernoctaciones;237633.3;A
40123;2402;264450;2011;55565;Pernoctaciones;168598.13;A
40123;2402;264450;2011;55697;Pernoctaciones;69035.17;A
40123;2402;264450;2010;55698;Pernoctaciones;213389.56;A
40123;2402;264450;2010;55565;Pernoctaciones;163340.19;A
40123;2402;264450;2010;55697;Pernoctaciones;50049.37;A
40123;2402;264450;2009;55698;Pernoctaciones;210733.92;A
40123;2402;264450;2009;55565;Pernoctaciones;160807.4;A
40123;2402;264450;2009;55697;Pernoctaciones;49926.52;A
40123;2402;264450;2008;55698;Pernoctaciones;259868.15;A
40123;2402;264450;2008;55565;Pernoctaciones;201354.52;A
40123;2402;264450;2008;55697;Pernoctaciones;58513.63;A
40123;2402;264449;2020;55698;Pernoctaciones;335879.810688192;A
